timestamp,symbol,decision,reason,signal,score,grade,setup_quality,rank_score,price,rvol,atr_pct,orb_confirmation_time,pdh,pdl,nearest_support,support_distance_pct,nearest_resistance,resistance_distance_pct,opening_exhaustion_block,midday_volume_block,midday_volume_ratio,second_candle_volume_ratio,reasons,option,expiry,strike,type,bid,ask,mid,spread_pct,spread_dollars,delta,gamma,theta,theta_pct_mid,vega,implied_vol,greek_source,option_score,option_score_notes,qty,estimated_cost,remaining_capital,remaining_trades,spend_limit,max_spend_per_trade,max_daily_capital
2026-07-16T10:20:51.198128-04:00,TSM,FILTER_REJECT,non-trade signal: WAIT,WAIT,27.0,Ignore,No trade,,411.49,0.56,0.94,2026-07-16 10:20 EDT,428.89,410.75,,,447.69,8.8,False,False,0.01,0.35,EMA9 below EMA21 | Strong breakdown candle | Good ATR%: 0.94 | RVOL observed: 0.56,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:20:52.337331-04:00,MRVL,CANDIDATE,passed stock setup filters,PUT,92.0,A,High-quality PMB setup,78.5,194.84,0.43,1.33,2026-07-16 10:20 EDT,223.3,201.22,,,251.7,29.18,False,False,0.06,0.73,Below VWAP | EMA9 below EMA21 | 15m ORB breakdown | Broke PDL | Strong breakdown candle | Good ATR%: 1.33 | RVOL observed: 0.43,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:20:53.481145-04:00,JPM,FILTER_REJECT,non-trade signal: WAIT,WAIT,19.0,Ignore,No trade,,344.96,0.17,0.56,2026-07-16 10:20 EDT,351.24,344.05,330.13,4.3,,,False,False,0.05,0.5,Above VWAP | Strong breakout candle | Good ATR%: 0.56 | RVOL observed: 0.17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:20:54.693603-04:00,GS,CANDIDATE,passed stock setup filters,PUT,91.0,A,High-quality PMB setup,72.1,1110.61,0.35,0.75,2026-07-16 10:20 EDT,1153.99,1117.4,1036.84,6.64,,,False,False,0.04,0.65,Below VWAP | EMA9 below EMA21 | 15m ORB breakdown | Broke PDL | Strong breakdown candle | Good ATR%: 0.75 | RVOL observed: 0.35,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:20:55.868142-04:00,BAC,FILTER_REJECT,non-trade signal: WAIT,WAIT,27.0,Ignore,No trade,,61.61,0.24,0.4,2026-07-16 10:20 EDT,62.03,61.11,58.6,4.89,,,False,False,0.03,0.53,Above VWAP | EMA9 above EMA21 | Strong breakout candle | Good ATR%: 0.40 | RVOL observed: 0.24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:20:57.621241-04:00,NFLX,FILTER_REJECT,non-trade signal: WAIT,WAIT,50.0,Ignore,No trade,,73.13,0.26,0.45,2026-07-16 10:20 EDT,75.06,73.13,72.27,1.18,76.07,4.02,False,False,0.03,0.44,Below VWAP | EMA9 below EMA21 | 15m ORB breakdown | Good ATR%: 0.45 | RVOL observed: 0.26,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:20:58.801558-04:00,UBER,FILTER_REJECT,non-trade signal: WAIT,WAIT,56.0,Ignore,No trade,,72.92,0.38,0.81,2026-07-16 10:20 EDT,73.97,72.2,72.31,0.84,74.85,2.65,False,False,0.02,0.38,Below VWAP | EMA9 below EMA21 | 15m ORB breakdown | Good ATR%: 0.81 | RVOL observed: 0.38,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:21:00.165429-04:00,XOM,FILTER_REJECT,score below minimum (74.0 < 90.0),CALL,74.0,B-,Borderline PMB setup,,145.85,0.14,0.34,2026-07-16 10:20 EDT,145.09,142.03,137.12,5.99,,,False,False,0.67,13.1,Above VWAP | EMA9 above EMA21 | 15m ORB breakout up | Broke PDH | Strong breakout candle | Good ATR%: 0.34 | RVOL observed: 0.14,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:21:01.351271-04:00,COST,FILTER_REJECT,non-trade signal: WAIT,WAIT,37.0,Ignore,No trade,,928.69,0.28,0.41,2026-07-16 10:20 EDT,927.58,910.5,920.55,0.88,967.94,4.23,False,False,0.02,1.05,EMA9 above EMA21 | Broke PDH | Good ATR%: 0.41 | RVOL observed: 0.28,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:21:02.522542-04:00,RBLX,FILTER_REJECT,non-trade signal: WAIT,WAIT,21.0,Ignore,No trade,,56.55,0.46,1.45,2026-07-16 10:20 EDT,57.23,55.09,53.89,4.7,58.1,2.74,False,False,0.34,0.24,Above VWAP | Strong breakout candle | Good ATR%: 1.45 | RVOL observed: 0.46,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:21:03.861699-04:00,HOOD,FILTER_REJECT,non-trade signal: WAIT,WAIT,28.0,Ignore,No trade,,113.25,0.38,1.27,2026-07-16 10:20 EDT,116.6,112.12,108.81,3.92,119.43,5.46,False,False,0.06,0.5,EMA9 below EMA21 | Strong breakdown candle | Good ATR%: 1.27 | RVOL observed: 0.38,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:21:05.047447-04:00,SOFI,FILTER_REJECT,non-trade signal: WAIT,WAIT,59.0,Ignore,No trade,,17.67,0.12,0.82,2026-07-16 10:20 EDT,18.98,17.76,17.08,3.34,18.43,4.3,False,False,0.04,0.77,Below VWAP | EMA9 below EMA21 | Broke PDL | Strong breakdown candle | Good ATR%: 0.82 | RVOL observed: 0.12,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:21:06.244943-04:00,RKLB,CANDIDATE,passed stock setup filters,PUT,98.0,A+,Elite PMB setup,83.8,69.6,0.63,1.53,2026-07-16 10:20 EDT,81.05,74.84,,,82.54,18.59,False,False,0.06,0.8,Below VWAP | EMA9 below EMA21 | 15m ORB breakdown | Broke PDL | Strong breakdown candle | Good ATR%: 1.53 | RVOL observed: 0.63,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:21:07.453536-04:00,HIMS,FILTER_REJECT,non-trade signal: WAIT,WAIT,52.0,Ignore,No trade,,36.14,0.45,1.53,2026-07-16 10:20 EDT,37.44,35.66,33.18,8.19,36.46,0.89,False,False,0.22,0.41,EMA9 below EMA21 | 15m ORB breakdown | Strong breakdown candle | Good ATR%: 1.53 | RVOL observed: 0.45,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:21:09.082496-04:00,CRWD,FILTER_REJECT,non-trade signal: WAIT,WAIT,47.0,Ignore,No trade,,204.47,0.22,0.91,2026-07-16 10:20 EDT,217.5,205.1,185.3,9.38,209.5,2.46,False,False,0.02,0.38,EMA9 below EMA21 | Broke PDL | Strong breakdown candle | Good ATR%: 0.91 | RVOL observed: 0.22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:21:09.090770-04:00,RKLB,SKIP_MAX_TRADES,max trades per day reached,PUT,98.0,A+,Elite PMB setup,83.8,69.6,0.63,1.53,2026-07-16 10:20 EDT,81.05,74.84,,,82.54,18.59,False,False,0.06,0.8,Below VWAP | EMA9 below EMA21 | 15m ORB breakdown | Broke PDL | Strong breakdown candle | Good ATR%: 1.53 | RVOL observed: 0.63,,,,,,,,,,,,,,,,,,,,,180.5359999999996,0,,2161.585,3458.5359999999996
2026-07-16T10:22:10.871010-04:00,SPY,FILTER_REJECT,non-trade signal: WAIT,WAIT,12.0,Ignore,No trade,,753.31,0.21,0.13,2026-07-16 10:20 EDT,755.58,750.2,740.03,1.76,755.42,0.28,False,False,0.13,0.52,EMA9 below EMA21 | Strong breakdown candle | RVOL observed: 0.21,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:12.030702-04:00,QQQ,FILTER_REJECT,non-trade signal: WAIT,WAIT,35.0,Ignore,No trade,,710.85,0.28,0.3,2026-07-16 10:20 EDT,724.36,710.23,710.08,0.11,726.39,2.19,False,False,0.16,0.91,EMA9 below EMA21 | 15m ORB breakdown | Strong breakdown candle | Good ATR%: 0.30 | RVOL observed: 0.28,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:13.163351-04:00,IWM,FILTER_REJECT,non-trade signal: WAIT,WAIT,42.0,Ignore,No trade,,297.01,0.28,0.22,2026-07-16 10:20 EDT,297.14,294.15,294.98,0.68,298.21,0.4,False,False,0.1,0.47,Above VWAP | EMA9 above EMA21 | 15m ORB breakout up | RVOL observed: 0.28,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:14.313889-04:00,NVDA,FILTER_REJECT,non-trade signal: WAIT,WAIT,60.0,C,Watch only,,208.11,0.21,0.54,2026-07-16 10:20 EDT,213.81,206.04,191.14,8.15,213.99,2.83,False,False,0.14,0.47,Below VWAP | EMA9 below EMA21 | 15m ORB breakdown | Strong breakdown candle | Good ATR%: 0.54 | RVOL observed: 0.21,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:15.467549-04:00,AAPL,FILTER_REJECT,non-trade signal: WAIT,WAIT,62.0,C,Watch only,,329.57,0.4,0.42,2026-07-16 10:20 EDT,328.73,317.32,311.91,5.36,,,False,False,0.1,0.42,Above VWAP | EMA9 above EMA21 | 15m ORB breakout up | Broke PDH | Strong breakout candle | Good ATR%: 0.42 | RVOL observed: 0.40,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:16.635721-04:00,MSFT,FILTER_REJECT,non-trade signal: WAIT,WAIT,17.0,Ignore,No trade,,394.93,0.28,0.5,2026-07-16 10:20 EDT,398.96,386.4,378.65,4.12,395.57,0.16,False,False,0.08,0.51,EMA9 below EMA21 | Good ATR%: 0.50 | RVOL observed: 0.28,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:17.900496-04:00,META,FILTER_REJECT,non-trade signal: WAIT,WAIT,19.0,Ignore,No trade,,674.04,0.18,0.53,2026-07-16 10:20 EDT,686.08,656.66,649.05,3.71,677.86,0.57,False,False,0.13,0.39,EMA9 below EMA21 | Strong breakdown candle | Good ATR%: 0.53 | RVOL observed: 0.18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:19.053847-04:00,AMZN,FILTER_REJECT,non-trade signal: WAIT,WAIT,21.0,Ignore,No trade,,255.11,0.27,0.47,2026-07-16 10:20 EDT,256.48,249.73,243.8,4.43,,,False,False,0.08,0.26,Above VWAP | EMA9 above EMA21 | Strong breakout candle | Good ATR%: 0.47 | RVOL observed: 0.27,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:20.205205-04:00,GOOGL,FILTER_REJECT,non-trade signal: WAIT,WAIT,19.0,Ignore,No trade,,371.65,0.33,0.51,2026-07-16 10:20 EDT,373.65,357.76,351.09,5.53,373.16,0.41,False,False,0.08,0.37,Above VWAP | EMA9 above EMA21 | Good ATR%: 0.51 | RVOL observed: 0.33,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:21.349416-04:00,TSLA,FILTER_REJECT,non-trade signal: WAIT,WAIT,38.0,Ignore,No trade,,392.63,0.33,0.58,2026-07-16 10:20 EDT,406.59,390.66,389.3,0.85,413.16,5.23,False,False,0.24,0.63,Above VWAP | 15m ORB breakout up | Good ATR%: 0.58 | RVOL observed: 0.33,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:22.478814-04:00,AMD,CANDIDATE,passed stock setup filters,PUT,93.0,A,High-quality PMB setup,74.44,506.04,0.3,1.24,2026-07-16 10:20 EDT,558.89,509.57,498.15,1.56,550.88,8.86,False,False,0.23,0.38,Below VWAP | EMA9 below EMA21 | 15m ORB breakdown | Broke PDL | Strong breakdown candle | Good ATR%: 1.24 | RVOL observed: 0.30,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:23.557945-04:00,PLTR,FILTER_REJECT,non-trade signal: WAIT,WAIT,51.0,Ignore,No trade,,131.24,0.2,0.8,2026-07-16 10:20 EDT,136.88,132.88,124.81,4.9,138.9,5.84,False,False,0.06,0.59,EMA9 below EMA21 | Broke PDL | Strong breakdown candle | Good ATR%: 0.80 | RVOL observed: 0.20,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:24.705961-04:00,COIN,FILTER_REJECT,non-trade signal: WAIT,WAIT,27.0,Ignore,No trade,,163.36,0.22,1.11,2026-07-16 10:20 EDT,168.5,160.33,154.01,5.72,167.98,2.83,False,False,0.12,0.43,EMA9 below EMA21 | Strong breakdown candle | Good ATR%: 1.11 | RVOL observed: 0.22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:25.872539-04:00,MSTR,FILTER_REJECT,score below minimum (76.0 < 90.0),PUT,76.0,B,Valid PMB setup,,94.83,0.2,1.03,2026-07-16 10:20 EDT,101.95,96.36,91.78,3.22,100.12,5.58,False,False,0.18,0.64,Below VWAP | EMA9 below EMA21 | 15m ORB breakdown | Broke PDL | Strong breakdown candle | Good ATR%: 1.03 | RVOL observed: 0.20,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:27.019958-04:00,AVGO,FILTER_REJECT,non-trade signal: WAIT,WAIT,52.0,Ignore,No trade,,382.75,0.31,0.8,2026-07-16 10:20 EDT,399.0,386.74,360.46,5.82,407.52,6.47,False,False,0.12,0.56,EMA9 below EMA21 | Broke PDL | Strong breakdown candle | Good ATR%: 0.80 | RVOL observed: 0.31,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:28.114898-04:00,SMCI,CANDIDATE,passed stock setup filters,PUT,97.0,A+,Elite PMB setup,73.18,25.7,0.36,1.03,2026-07-16 10:20 EDT,28.35,26.17,25.4,1.17,29.12,13.31,False,False,0.24,0.56,Below VWAP | EMA9 below EMA21 | 15m ORB breakdown | Broke PDL | Strong breakdown candle | Good ATR%: 1.03 | RVOL observed: 0.36,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:29.286482-04:00,MU,FILTER_REJECT,non-trade signal: WAIT,WAIT,61.0,C,Watch only,,866.66,0.32,1.36,2026-07-16 10:20 EDT,978.4,873.63,,,1035.5,19.48,False,False,0.15,0.68,Below VWAP | EMA9 below EMA21 | Broke PDL | Strong breakdown candle | Good ATR%: 1.36 | RVOL observed: 0.32,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:30.430602-04:00,ARM,CANDIDATE,passed stock setup filters,PUT,97.0,A+,Elite PMB setup,82.7,257.62,0.45,1.45,2026-07-16 10:20 EDT,288.5,265.2,,,339.44,31.76,False,False,0.13,0.64,Below VWAP | EMA9 below EMA21 | 15m ORB breakdown | Broke PDL | Strong breakdown candle | Good ATR%: 1.45 | RVOL observed: 0.45,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:31.570620-04:00,TSM,FILTER_REJECT,non-trade signal: WAIT,WAIT,55.0,Ignore,No trade,,410.13,0.57,0.97,2026-07-16 10:20 EDT,428.89,410.75,,,447.69,9.16,False,False,0.06,0.35,Below VWAP | EMA9 below EMA21 | Broke PDL | Strong breakdown candle | Good ATR%: 0.97 | RVOL observed: 0.57,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:32.723861-04:00,MRVL,CANDIDATE,passed stock setup filters,PUT,98.0,A+,Elite PMB setup,82.6,193.69,0.44,1.38,2026-07-16 10:20 EDT,223.3,201.22,,,251.7,29.95,False,False,0.19,0.73,Below VWAP | EMA9 below EMA21 | 15m ORB breakdown | Broke PDL | Strong breakdown candle | Good ATR%: 1.38 | RVOL observed: 0.44,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:33.867622-04:00,JPM,FILTER_REJECT,non-trade signal: WAIT,WAIT,25.0,Ignore,No trade,,344.76,0.17,0.56,2026-07-16 10:20 EDT,351.24,344.05,330.13,4.24,,,False,False,0.13,0.5,EMA9 below EMA21 | Strong breakdown candle | Good ATR%: 0.56 | RVOL observed: 0.17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:35.027411-04:00,GS,FILTER_REJECT,score below minimum (87.0 < 90.0),PUT,87.0,A-,Strong PMB setup,,1112.08,0.36,0.75,2026-07-16 10:20 EDT,1153.99,1117.4,1036.84,6.77,,,False,False,0.14,0.65,Below VWAP | EMA9 below EMA21 | 15m ORB breakdown | Broke PDL | Good ATR%: 0.75 | RVOL observed: 0.36,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:36.288561-04:00,BAC,FILTER_REJECT,non-trade signal: WAIT,WAIT,18.0,Ignore,No trade,,61.57,0.25,0.4,2026-07-16 10:20 EDT,62.03,61.11,58.6,4.82,,,False,False,0.07,0.53,Above VWAP | EMA9 above EMA21 | Good ATR%: 0.40 | RVOL observed: 0.25,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:37.432554-04:00,NFLX,FILTER_REJECT,non-trade signal: WAIT,WAIT,50.0,Ignore,No trade,,73.17,0.27,0.46,2026-07-16 10:20 EDT,75.06,73.13,72.27,1.23,76.07,3.96,False,False,0.11,0.44,Below VWAP | EMA9 below EMA21 | 15m ORB breakdown | Good ATR%: 0.46 | RVOL observed: 0.27,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:38.555739-04:00,UBER,FILTER_REJECT,non-trade signal: WAIT,WAIT,43.0,Ignore,No trade,,73.08,0.39,0.82,2026-07-16 10:20 EDT,73.97,72.2,72.31,1.05,74.85,2.42,False,False,0.12,0.38,Below VWAP | 15m ORB breakdown | Good ATR%: 0.82 | RVOL observed: 0.39,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:39.889266-04:00,XOM,FILTER_REJECT,score below minimum (74.0 < 90.0),CALL,74.0,B-,Borderline PMB setup,,146.02,0.15,0.35,2026-07-16 10:20 EDT,145.09,142.03,137.12,6.1,,,False,False,1.43,13.1,Above VWAP | EMA9 above EMA21 | 15m ORB breakout up | Broke PDH | Strong breakout candle | Good ATR%: 0.35 | RVOL observed: 0.15,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:41.055073-04:00,COST,FILTER_REJECT,non-trade signal: WAIT,WAIT,46.0,Ignore,No trade,,930.0,0.28,0.41,2026-07-16 10:20 EDT,927.58,910.5,920.55,1.02,967.94,4.08,False,False,0.07,1.05,EMA9 above EMA21 | Broke PDH | Strong breakout candle | Good ATR%: 0.41 | RVOL observed: 0.28,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:42.240183-04:00,RBLX,FILTER_REJECT,non-trade signal: WAIT,WAIT,35.0,Ignore,No trade,,56.19,0.47,1.48,2026-07-16 10:20 EDT,57.23,55.09,53.89,4.09,58.1,3.4,False,False,0.55,0.24,EMA9 below EMA21 | 15m ORB breakdown | Strong breakdown candle | Good ATR%: 1.48 | RVOL observed: 0.47,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:43.359896-04:00,HOOD,FILTER_REJECT,non-trade signal: WAIT,WAIT,26.0,Ignore,No trade,,113.0,0.38,1.3,2026-07-16 10:20 EDT,116.6,112.12,108.81,3.71,119.43,5.69,False,False,0.13,0.5,EMA9 below EMA21 | Strong breakdown candle | Good ATR%: 1.30 | RVOL observed: 0.38,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:44.497165-04:00,SOFI,FILTER_REJECT,score below minimum (73.0 < 90.0),PUT,73.0,B-,Borderline PMB setup,,17.64,0.12,0.85,2026-07-16 10:20 EDT,18.98,17.76,17.08,3.17,18.43,4.48,False,False,0.15,0.77,Below VWAP | EMA9 below EMA21 | 15m ORB breakdown | Broke PDL | Strong breakdown candle | Good ATR%: 0.85 | RVOL observed: 0.12,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:45.654116-04:00,RKLB,CANDIDATE,passed stock setup filters,PUT,97.0,A+,Elite PMB setup,83.2,69.35,0.64,1.57,2026-07-16 10:20 EDT,81.05,74.84,,,82.54,19.02,False,False,0.17,0.8,Below VWAP | EMA9 below EMA21 | 15m ORB breakdown | Broke PDL | Strong breakdown candle | Good ATR%: 1.57 | RVOL observed: 0.64,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:46.797002-04:00,HIMS,FILTER_REJECT,non-trade signal: WAIT,WAIT,49.0,Ignore,No trade,,36.27,0.46,1.53,2026-07-16 10:20 EDT,37.44,35.66,33.18,8.52,36.46,0.52,False,False,0.38,0.41,EMA9 below EMA21 | 15m ORB breakdown | Good ATR%: 1.53 | RVOL observed: 0.46,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:47.918390-04:00,CRWD,FILTER_REJECT,non-trade signal: WAIT,WAIT,45.0,Ignore,No trade,,204.4,0.22,0.92,2026-07-16 10:20 EDT,217.5,205.1,185.3,9.34,209.5,2.5,False,False,0.06,0.38,EMA9 below EMA21 | Broke PDL | Strong breakdown candle | Good ATR%: 0.92 | RVOL observed: 0.22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:22:47.927058-04:00,RKLB,SKIP_MAX_TRADES,max trades per day reached,PUT,97.0,A+,Elite PMB setup,83.2,69.35,0.64,1.57,2026-07-16 10:20 EDT,81.05,74.84,,,82.54,19.02,False,False,0.17,0.8,Below VWAP | EMA9 below EMA21 | 15m ORB breakdown | Broke PDL | Strong breakdown candle | Good ATR%: 1.57 | RVOL observed: 0.64,,,,,,,,,,,,,,,,,,,,,180.5359999999996,0,,2161.585,3458.5359999999996
2026-07-16T10:23:49.377335-04:00,SPY,FILTER_REJECT,non-trade signal: WAIT,WAIT,10.0,Ignore,No trade,,753.32,0.21,0.13,2026-07-16 10:20 EDT,755.58,750.2,740.03,1.76,755.42,0.28,False,False,0.28,0.52,EMA9 below EMA21 | Strong breakdown candle | RVOL observed: 0.21,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:23:50.557799-04:00,QQQ,FILTER_REJECT,non-trade signal: WAIT,WAIT,34.0,Ignore,No trade,,710.87,0.28,0.3,2026-07-16 10:20 EDT,724.36,710.23,710.08,0.11,726.39,2.18,False,False,0.24,0.91,EMA9 below EMA21 | 15m ORB breakdown | Strong breakdown candle | Good ATR%: 0.30 | RVOL observed: 0.28,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:23:51.706598-04:00,IWM,FILTER_REJECT,non-trade signal: WAIT,WAIT,42.0,Ignore,No trade,,297.07,0.29,0.22,2026-07-16 10:20 EDT,297.14,294.15,294.98,0.7,298.21,0.38,False,False,0.2,0.47,Above VWAP | EMA9 above EMA21 | 15m ORB breakout up | RVOL observed: 0.29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:23:52.844712-04:00,NVDA,FILTER_REJECT,non-trade signal: WAIT,WAIT,51.0,Ignore,No trade,,208.31,0.21,0.54,2026-07-16 10:20 EDT,213.81,206.04,191.14,8.24,213.99,2.73,False,False,0.26,0.47,Below VWAP | EMA9 below EMA21 | 15m ORB breakdown | Good ATR%: 0.54 | RVOL observed: 0.21,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:23:54.012943-04:00,AAPL,FILTER_REJECT,non-trade signal: WAIT,WAIT,59.0,Ignore,No trade,,329.31,0.41,0.42,2026-07-16 10:20 EDT,328.73,317.32,311.91,5.28,,,False,False,0.18,0.42,Above VWAP | EMA9 above EMA21 | 15m ORB breakout up | Broke PDH | Good ATR%: 0.42 | RVOL observed: 0.41,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:23:55.173932-04:00,MSFT,FILTER_REJECT,non-trade signal: WAIT,WAIT,17.0,Ignore,No trade,,394.88,0.29,0.5,2026-07-16 10:20 EDT,398.96,386.4,378.65,4.11,395.57,0.17,False,False,0.17,0.51,EMA9 below EMA21 | Good ATR%: 0.50 | RVOL observed: 0.29,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:23:56.316173-04:00,META,FILTER_REJECT,non-trade signal: WAIT,WAIT,17.0,Ignore,No trade,,674.16,0.19,0.53,2026-07-16 10:20 EDT,686.08,656.66,649.05,3.72,677.86,0.55,False,False,0.2,0.39,EMA9 below EMA21 | Good ATR%: 0.53 | RVOL observed: 0.19,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:23:57.456178-04:00,AMZN,FILTER_REJECT,non-trade signal: WAIT,WAIT,28.0,Ignore,No trade,,255.33,0.27,0.48,2026-07-16 10:20 EDT,256.48,249.73,243.8,4.52,,,False,False,0.12,0.26,Above VWAP | EMA9 above EMA21 | Strong breakout candle | Good ATR%: 0.48 | RVOL observed: 0.27,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:23:58.567731-04:00,GOOGL,FILTER_REJECT,non-trade signal: WAIT,WAIT,19.0,Ignore,No trade,,371.55,0.33,0.51,2026-07-16 10:20 EDT,373.65,357.76,351.09,5.51,373.16,0.43,False,False,0.13,0.37,Above VWAP | EMA9 above EMA21 | Good ATR%: 0.51 | RVOL observed: 0.33,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:23:59.707487-04:00,TSLA,FILTER_REJECT,non-trade signal: WAIT,WAIT,20.0,Ignore,No trade,,391.84,0.34,0.6,2026-07-16 10:20 EDT,406.59,390.66,389.3,0.65,413.16,5.44,False,False,0.39,0.63,EMA9 below EMA21 | Strong breakdown candle | Good ATR%: 0.60 | RVOL observed: 0.34,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:24:00.860404-04:00,AMD,FILTER_REJECT,non-trade signal: WAIT,WAIT,60.0,C,Watch only,,508.33,0.31,1.24,2026-07-16 10:20 EDT,558.89,509.57,498.15,2.0,550.88,8.37,False,False,0.43,0.38,Below VWAP | EMA9 below EMA21 | Broke PDL | Strong breakdown candle | Good ATR%: 1.24 | RVOL observed: 0.31,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:24:02.009756-04:00,PLTR,FILTER_REJECT,non-trade signal: WAIT,WAIT,48.0,Ignore,No trade,,131.49,0.2,0.81,2026-07-16 10:20 EDT,136.88,132.88,124.81,5.08,138.9,5.64,False,False,0.12,0.59,EMA9 below EMA21 | Broke PDL | Good ATR%: 0.81 | RVOL observed: 0.20,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:24:03.162290-04:00,COIN,FILTER_REJECT,non-trade signal: WAIT,WAIT,27.0,Ignore,No trade,,163.9,0.22,1.11,2026-07-16 10:20 EDT,168.5,160.33,154.01,6.03,167.98,2.49,False,False,0.16,0.43,Above VWAP | Strong breakout candle | Good ATR%: 1.11 | RVOL observed: 0.22,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:24:04.311069-04:00,MSTR,FILTER_REJECT,non-trade signal: WAIT,WAIT,51.0,Ignore,No trade,,95.07,0.2,1.03,2026-07-16 10:20 EDT,101.95,96.36,91.78,3.46,100.12,5.31,False,False,0.28,0.64,EMA9 below EMA21 | Broke PDL | Strong breakdown candle | Good ATR%: 1.03 | RVOL observed: 0.20,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:24:05.449298-04:00,AVGO,FILTER_REJECT,non-trade signal: WAIT,WAIT,50.0,Ignore,No trade,,383.17,0.31,0.8,2026-07-16 10:20 EDT,399.0,386.74,360.46,5.93,407.52,6.35,False,False,0.15,0.56,EMA9 below EMA21 | Broke PDL | Strong breakdown candle | Good ATR%: 0.80 | RVOL observed: 0.31,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16T10:24:06.612048-04:00,SMCI,FILTER_REJECT,score below minimum (88.0 < 90.0),PUT,88.0,A-,Strong PMB setup,,25.77,0.36,1.03,2026-07-16 10:20 EDT,28.35,26.17,25.4,1.44,29.12,13.0,False,False,0.34,0.56,Below VWAP | EMA9 below EMA21 | 15m ORB breakdown | Broke PDL | Good ATR%: 1.03 | RVOL observed: 0.36,,,,,,,,,,,,,,,,,,,,,,,,,
